"","customer_id","spend_per_txn","spend_per_item","jan","feb","mar","apr","may","jun","jul","sep","oct","nov","dec","total_spend","mens_dept_spend","womens_dept_spend","kids_dept_spend","athletic_dept_spend","accessories_spend","recency","response","total_txns","total_items","unique_sizes","unique_depts","internet_spend","aug","tenure","retained_flag","retained_spend","cmpns","pct_response","ever_responded","opens","clicks","hhincome","hhage","hhwom","hhmen","hhkids","man_dept_buy","womens_dept_buy","kids_dept_buy","athletic_dept_buy","accessories_dept_buy","segment"
"2130",34039426,49.99,49.99,0,0,0,0,0,0,0,1,0,0,0,49.99,0,49.99,0,0,0,1,0,1,1,1,1,0,0,1,1,29.99,3,0,0,0.073,0.01,46466,25.9,1.17,0.7,0.4,0,1,0,0,0,6
"2131",34040417,9.99,9.99,1,0,0,0,0,0,0,0,0,0,0,9.99,0,0,0,0,9.99,9,0,1,1,1,1,0,0,9,0,0,4,0,0,0.066,0.009,72092,29.8,1.45,0.79,2.2,0,0,0,0,1,2
"2132",34041888,44.99,44.99,0,1,0,0,0,0,0,0,0,0,0,44.99,0,44.99,0,0,0,20,0,1,1,1,1,0,0,20,0,0,7,0,0,0.07,0.01,45309,27.4,1.12,0.75,0.26,0,1,0,0,0,1
"2133",34049559,22.5,22.5,0,0,0,0,0,0,1,0,0,0,0,44.99,0,10,0,0,34.99,3,0,2,2,2,2,0,0,15,0,0,3,0,0,0.059,0.009,73308,30.6,1.17,0.78,1.96,0,1,0,0,1,5
"2134",34050479,174.98,35,0,0,0,0,1,0,0,0,0,0,0,174.98,0,60,0,99.98,15,5,0,1,5,3,3,0,0,5,1,104.98,10,0,0,0.061,0.009,75175,29.9,1.41,0.93,2,0,1,0,1,1,7
"2135",34065040,59.99,30,0,0,0,0,0,1,0,0,0,0,0,59.99,0,0,0,59.99,0,16,0,1,2,2,2,0,0,16,0,0,2,0,0,0.074,0.011,47883,25.5,1.13,0.7,0.27,0,0,0,1,0,3
"2136",34070398,54.15,20.31,0,0,0,1,1,0,0,0,0,0,1,162.46,0,19.99,0,142.47,0,5,3,3,8,3,3,0,0,10,1,104.98,12,0.25,1,0.061,0.007,67648,35.2,2.06,0.75,1.51,0,1,0,1,0,5
"2137",34090922,54.99,27.5,0,0,0,0,1,0,0,0,0,0,0,54.99,0,54.99,0,0,0,17,0,1,2,1,1,0,0,17,0,0,8,0,0,0.072,0.01,46344,29.6,1.07,0.74,0.36,0,1,0,0,0,7
"2138",34092341,12,12,1,0,0,0,0,0,0,0,0,0,0,35.99,0,30,0,0,5.99,21,0,3,3,2,2,0,0,21,1,54.99,6,0,0,0.067,0.009,79575,30.1,1.46,0.95,1.91,0,1,0,0,1,5
"2139",34092458,85.98,34.39,0,1,0,0,0,0,1,0,0,0,0,171.95,0,164.96,0,0,6.99,15,1,2,5,2,2,0,0,20,0,0,8,0.125,1,0.071,0.011,76945,38.1,1.83,1.35,1.41,0,1,0,0,1,7
"2140",34095693,34.99,17.5,0,0,0,0,0,1,0,0,0,0,0,34.99,0,34.99,0,0,0,4,0,1,2,1,1,0,0,4,1,139.95,6,0,0,0.068,0.01,48961,25.7,1.17,0.75,0.33,0,1,0,0,0,5
"2141",34098294,59.97,19.99,0,0,0,0,0,1,0,0,0,0,0,59.97,0,0,0,51.42,8.55,16,1,1,3,2,2,0,0,16,0,0,12,0.083333333,1,0.071,0.011,88808,45,1.99,1.33,1.4,0,0,0,1,1,5
"2142",34099629,74.99,37.49,0,1,0,0,0,0,0,0,0,0,1,149.97,126.45,0,0,0,23.52,8,0,2,4,2,3,0,0,10,0,0,5,0,0,0.065,0.011,76082,40.4,1.84,1.11,1.44,1,0,0,0,1,5
"2143",34104845,17.99,17.99,1,0,0,0,0,0,0,0,0,0,0,17.99,17.99,0,0,0,0,21,0,1,1,1,1,0,0,21,0,0,5,0,0,0.058,0.01,56497,32,0.99,1.44,0.84,1,0,0,0,0,4
"2144",34112359,52.49,34.99,0,1,1,0,0,0,0,0,0,0,0,104.98,0,0,0,104.98,0,7,0,2,3,3,2,0,0,20,1,19.99,7,0,0,0.073,0.01,48751,25.2,1.14,0.74,0.38,0,0,0,1,0,6
"2145",34119761,79.98,39.99,0,0,0,1,0,0,0,0,0,0,0,79.98,0,0,0,59.99,19.99,18,0,1,2,2,2,0,0,18,1,323.44,3,0,0,0.053,0.009,78208,30.7,1.4,1,2.02,0,0,0,1,1,5
"2146",34125136,29.99,29.99,1,0,0,0,0,0,0,0,0,0,0,29.99,0,0,0,29.99,0,21,0,1,1,1,1,0,0,21,0,0,5,0,0,0.073,0.01,47320,27.4,1.15,0.71,0.31,0,0,0,1,0,7
"2147",34125780,89.99,22.5,0,0,0,1,0,0,0,0,0,0,0,89.99,0,50,0,24.99,15,6,0,1,4,2,3,0,0,6,0,0,8,0,0,0.065,0.009,79818,29.9,1.42,0.93,2.08,0,1,0,1,1,5
"2148",34132542,55.98,27.99,0,0,0,0,1,0,0,0,0,0,0,55.98,43.99,0,0,11.99,0,17,0,1,2,1,2,0,0,17,0,0,2,0,0,0.058,0.009,55742,32.7,0.72,1.43,0.91,1,0,0,1,0,4
"2149",34139144,77.48,38.74,0,0,0,0,0,0,1,0,0,0,0,154.96,0,0,0,154.96,0,2,0,2,4,3,1,0,1,3,1,34.99,1,0,0,0.074,0.01,47243,26,1.16,0.73,0.39,0,0,0,1,0,4
"2150",34140093,54.99,54.99,0,1,0,0,0,0,0,0,0,0,0,54.99,0,54.99,0,0,0,20,0,1,1,1,1,0,0,20,0,0,8,0,0,0.065,0.011,45025,27.7,1.16,0.74,0.32,0,1,0,0,0,2
"2151",34147117,-20,-3.33,0,0,0,0,0,0,1,0,0,0,0,-20,0,0,0,-20,0,15,0,1,6,2,3,0,0,15,0,0,0,0,0,0.066,0.011,47316,27.7,1.15,0.73,0.25,0,0,0,0,0,7
"2152",34153583,59.99,59.99,0,0,0,0,0,1,0,0,0,0,0,59.99,0,0,0,59.99,0,4,0,1,1,1,1,0,0,4,1,29.99,4,0,0,0.065,0.011,45636,27.5,1.1,0.73,0.31,0,0,0,1,0,1
"2153",34156160,39.99,26.66,0,0,0,0,0,0,1,0,0,0,1,79.98,0,79.98,0,0,0,10,2,2,3,2,1,0,0,15,0,0,12,0.166666667,1,0.068,0.007,68272,34.1,1.9,0.74,1.55,0,1,0,0,0,1
"2154",34156232,43.99,18.11,0,0,0,1,0,0,1,1,0,0,0,307.9,79.99,0,0,213.94,13.97,1,3,7,17,5,3,0,1,14,1,92.45,8,0.375,1,0.05,0.005,114423,53.5,2.07,1.52,2.97,1,0,0,1,1,7
"2155",34157777,7.5,5,0,1,0,0,0,0,0,0,0,0,0,15,0,0,15,0,0,20,0,2,3,2,1,0,0,20,0,0,0,0,0,0.059,0.009,80209,30.8,1.32,0.86,1.94,0,0,1,0,0,5
"2156",34159807,7.99,4,0,0,1,0,0,0,0,0,0,0,0,15.98,0,0,0,0,15.98,19,0,2,4,2,2,0,0,19,0,0,5,0,0,0.056,0.009,77694,29.4,1.34,0.88,2.17,0,0,0,0,1,2
"2157",34163117,34.16,20.49,1,0,0,0,0,0,0,0,0,0,0,102.47,0,0,0,102.47,0,14,3,3,5,3,1,0,1,21,0,0,9,0.333333333,1,0.104,0.007,67427,33.7,2.02,0.74,1.56,0,0,0,1,0,1
"2158",34163327,21.82,8.18,0,0,0,0,0,0,0,0,0,1,0,130.94,0,0,10.99,119.95,0,2,0,6,16,5,3,0,1,11,1,34.99,3,0,0,0.072,0.007,67290,37.2,2.12,0.71,1.56,0,0,1,1,0,5
"2159",34166327,65.99,32.99,1,0,0,0,0,0,0,0,0,0,0,131.97,124.98,0,0,0,6.99,14,0,2,4,2,3,0,1,21,0,0,5,0,0,0.055,0.006,79611,35.1,1.72,1.08,1.43,1,0,0,0,1,1
"2160",34187360,93.48,46.74,0,0,0,1,0,0,0,0,0,0,0,93.48,0,0,0,93.48,0,18,1,1,2,2,1,0,0,18,0,0,2,0.5,1,0.062,0.007,67782,35,2.23,0.72,1.59,0,0,0,1,0,4
"2161",34191173,20,20,0,0,1,0,0,0,0,0,0,0,0,20,0,20,0,0,0,7,0,1,1,1,1,0,0,7,0,0,1,0,0,0.068,0.01,46350,28.2,1.09,0.72,0.26,0,1,0,0,0,5
"2162",34191302,42.99,28.66,0,0,1,0,0,0,0,0,0,0,0,85.98,0,0,10,75.98,0,2,2,2,3,2,2,0,1,7,1,63.98,5,0.4,1,0.095,0.007,69434,33.3,2.19,0.74,1.58,0,0,1,1,0,6
"2163",34192763,20,20,0,0,0,1,0,0,0,0,0,0,0,20,0,20,0,0,0,18,0,1,1,1,1,0,0,18,0,0,5,0,0,0.071,0.011,45218,29.5,1.13,0.75,0.3,0,1,0,0,0,3
"2164",34193875,79.99,79.99,1,0,0,0,0,0,0,0,0,0,0,79.99,79.99,0,0,0,0,21,0,1,1,1,1,0,0,21,1,64.99,2,0,0,0.058,0.009,57099,31.4,0.87,1.45,0.92,1,0,0,0,0,1
"2165",34195377,6.5,1.95,0,0,0,0,1,0,0,0,0,0,0,19.5,0,-5.5,0,25,0,17,1,3,10,3,3,0,0,17,0,0,8,0.125,1,0.072,0.007,65447,37.9,2.04,0.7,1.61,0,0,0,1,0,7
"2166",34211392,74.83,34.01,0,0,0,1,0,0,0,1,0,0,1,374.15,0,187.21,0,186.94,0,1,5,5,11,5,3,0,1,18,1,0,9,0.555555556,1,0.041,0.005,95911,51.1,1.89,1.88,3.01,0,1,0,1,0,3
"2167",34222282,17.59,5.86,1,0,0,0,1,0,0,0,1,0,1,87.96,0,0,0,84.98,2.98,5,4,5,15,5,4,0,0,21,1,0.99,10,0.4,1,0.064,0.011,89888,36,1.71,1.29,1.47,0,0,0,1,1,7
"2168",34224126,54.32,32.59,0,1,1,1,0,0,0,0,1,0,0,325.94,59.99,0,10.99,254.96,0,6,2,6,10,4,3,0,0,20,0,0,10,0.2,1,0.103,0.007,67291,35.6,2.16,0.7,1.65,1,0,1,1,0,1
"2169",34225748,69.99,69.99,1,0,0,0,0,0,0,0,0,0,0,69.99,69.99,0,0,0,0,21,1,1,1,1,1,0,0,21,0,0,8,0.125,1,0.075,0.007,69668,33.4,1.97,0.71,1.53,1,0,0,0,0,5
"2170",34228383,63.74,42.49,0,0,0,1,0,0,0,0,0,0,0,127.47,54.99,44.99,0,27.49,0,6,0,2,3,3,3,0,0,6,0,0,2,0,0,0.058,0.01,55293,34,0.76,1.43,0.86,1,1,0,1,0,3
"2171",34233874,53.12,42.49,1,0,1,0,0,0,0,0,1,0,0,212.46,0,0,0,212.46,0,0,1,4,5,4,1,0,1,14,1,79.98,8,0.125,1,0.078,0.007,66427,38.3,2.01,0.73,1.56,0,0,0,1,0,5
"2172",34238763,35.66,26.74,1,0,1,0,0,1,0,0,0,0,0,106.97,54.99,49.98,0,0,2,4,1,3,4,3,3,0,0,21,1,62.97,4,0.25,1,0.064,0.011,78104,43.1,1.78,0.96,1.4,1,1,0,0,1,7
"2173",34239396,52.98,26.49,0,0,0,0,0,0,1,0,0,0,1,105.96,30.98,0,0,74.98,0,10,2,2,4,4,2,0,0,15,0,0,12,0.166666667,1,0.072,0.007,67528,34.6,2.05,0.73,1.61,1,0,0,1,0,1
"2174",34241345,16.66,16.66,0,1,0,0,0,0,0,0,0,0,0,49.99,0,0,0,49.99,0,20,0,3,3,1,2,0,0,20,0,0,4,0,0,0.066,0.011,49841,29,1.08,0.72,0.36,0,0,0,1,0,6
"2175",34248164,59.99,59.99,0,1,0,0,0,0,0,0,0,0,0,59.99,59.99,0,0,0,0,20,0,1,1,1,1,0,0,20,0,0,3,0,0,0.058,0.009,56537,30.3,0.81,1.43,0.86,1,0,0,0,0,7
"2176",34248515,46.57,27.94,0,0,1,0,0,1,0,0,0,0,1,279.43,0,0,0,268.44,10.99,4,4,6,10,5,3,0,1,19,1,14.99,11,0.363636364,1,0.048,0.006,103154,51.5,1.92,1.85,2.97,0,0,0,1,1,3
"2177",34250395,79.98,39.99,0,1,0,0,0,0,0,0,0,0,0,79.98,0,0,0,79.98,0,20,0,1,2,2,1,0,0,20,0,0,0,0,0,0.07,0.01,48228,25.4,1.11,0.73,0.28,0,0,0,1,0,7
"2178",34252002,44.99,29.99,0,1,1,0,1,0,0,0,0,0,1,179.95,0,109.97,0,59.99,9.99,5,6,4,6,4,3,0,0,19,0,0,15,0.4,1,0.058,0.008,78280,36.1,1.7,0.97,1.44,0,1,0,1,1,2
"2179",34252238,119.97,29.99,0,1,0,0,0,0,0,0,0,0,0,119.97,0,15,34.99,69.98,0,20,0,1,4,3,3,0,0,20,1,154.96,5,0,0,0.055,0.009,74659,30.9,1.35,0.98,1.91,0,1,1,1,0,7
"2180",34252387,50.86,22.6,0,1,0,0,1,0,0,0,0,1,0,203.42,0,160.45,0,34.99,7.98,5,0,4,9,3,3,0,0,20,1,44.99,7,0,0,0.072,0.006,87521,36.2,1.76,1.3,1.44,0,1,0,1,1,7
"2181",34252997,68.31,25.62,0,0,0,1,0,0,0,1,0,1,0,204.94,0,211.95,0,24.99,18,6,2,3,8,3,4,0,0,13,1,68.38,8,0.25,1,0.073,0.006,82943,41.3,1.96,1.18,1.41,0,1,0,1,1,2
"2182",34256968,40,20,1,0,0,0,0,0,0,0,0,0,0,40,0,40,0,0,0,21,1,1,2,2,1,0,0,21,1,52.78,9,0.111111111,1,0.087,0.007,66540,38.4,2.05,0.71,1.59,0,1,0,0,0,1
"2183",34260296,2.49,1.25,0,0,1,0,0,0,0,0,0,0,0,7.48,0,0,0,0,7.48,19,1,3,6,3,2,0,0,19,0,0,9,0.111111111,1,0.052,0.011,83421,36.2,1.78,1,1.43,0,0,0,0,1,2
"2184",34260590,36.99,36.99,1,0,0,0,0,0,0,0,0,0,0,36.99,0,0,0,36.99,0,21,0,1,1,1,1,0,0,21,0,0,8,0,0,0.072,0.01,47091,29.9,1.16,0.74,0.27,0,0,0,1,0,6
"2185",34264353,77.49,51.66,0,0,0,0,1,1,0,0,0,0,0,154.97,0,0,0,154.97,0,4,0,2,3,2,1,0,0,5,1,79.99,2,0,0,0.072,0.01,49997,25.8,1.12,0.72,0.34,0,0,0,1,0,1
"2186",34267643,14.99,6,1,0,1,0,0,0,0,0,0,0,0,29.98,49.99,39.99,0,0,0,7,1,2,5,3,4,0,0,21,0,0,5,0.2,1,0.072,0.007,68841,33,2.11,0.71,1.55,1,1,0,0,0,6
"2187",34272015,25,9.38,0,0,1,0,0,0,0,0,0,0,1,75,60,15,0,0,0,7,2,3,8,2,2,0,0,10,0,0,9,0.222222222,1,0.082,0.007,67095,37.2,2.06,0.71,1.63,1,1,0,0,0,3
"2188",34279029,139.47,27.89,0,1,0,0,0,0,0,0,0,0,0,139.47,0,0,64.49,74.98,0,20,0,1,5,4,2,0,0,20,0,0,6,0,0,0.062,0.009,82618,30.7,1.35,0.85,1.81,0,0,1,1,0,5
"2189",34279050,89.98,44.99,1,0,0,0,0,0,0,0,0,0,0,89.98,0,0,0,89.98,0,21,1,1,2,2,1,0,0,21,0,0,5,0.2,1,0.087,0.007,67100,38.3,2.15,0.7,1.62,0,0,0,1,0,6
"2190",34297308,34.99,34.99,1,0,0,0,0,0,0,0,0,0,0,34.99,0,34.99,0,0,0,21,0,1,1,1,1,0,0,21,0,0,3,0,0,0.074,0.01,45455,28.7,1.09,0.74,0.27,0,1,0,0,0,7
"2191",34306179,34.99,34.99,0,0,1,0,0,0,0,0,0,0,0,34.99,0,34.99,0,0,0,19,1,1,1,1,1,0,0,19,0,0,7,0.142857143,1,0.064,0.007,65066,37.8,1.88,0.74,1.59,0,1,0,0,0,1
"2192",34308287,36.01,14.4,0,0,0,0,0,0,0,1,1,0,0,72.01,22.5,0,0,81.99,0,12,0,2,5,3,3,0,0,13,0,0,10,0,0,0.058,0.01,59064,30.6,0.88,1.42,0.92,1,0,0,1,0,7
"2193",34321667,22.5,22.5,0,1,0,0,0,0,0,0,0,0,0,22.5,0,22.5,0,0,0,20,0,1,1,1,1,0,0,20,0,0,2,0,0,0.074,0.011,47070,27.3,1.09,0.73,0.28,0,1,0,0,0,4
"2194",34322247,44.99,44.99,1,0,0,0,0,0,0,0,0,0,0,44.99,0,44.99,0,0,0,21,0,1,1,1,1,0,0,21,0,0,1,0,0,0.074,0.01,49289,27.6,1.15,0.74,0.34,0,1,0,0,0,7
"2195",34324087,83.02,24.91,1,0,1,0,0,0,0,1,0,0,0,498.14,79.98,99.98,0,254.95,63.23,1,3,6,20,6,4,0,0,21,1,229.94,13,0.230769231,1,0.043,0.005,96677,46.3,2.19,1.57,2.76,1,1,0,1,1,2
"2196",34329307,45.83,45.83,0,1,0,0,0,0,0,0,0,0,1,137.48,0,0,0,137.48,0,8,4,3,3,3,1,0,0,20,1,72.98,10,0.4,1,0.099,0.007,69071,37.8,1.88,0.71,1.58,0,0,0,1,0,3
"2197",34331705,49.99,49.99,1,0,0,0,0,0,0,0,0,0,0,49.99,0,0,0,49.99,0,21,0,1,1,1,1,0,0,21,0,0,5,0,0,0.066,0.01,47201,28.1,1.15,0.73,0.31,0,0,0,1,0,7
"2198",34336562,49.99,33.32,1,0,1,0,0,0,0,0,0,0,0,99.97,49.98,0,0,49.99,0,19,1,2,3,2,2,0,0,21,0,0,2,0.5,1,0.077,0.007,65701,33.8,2.17,0.74,1.51,1,0,0,1,0,7
"2199",34341643,45.97,15.32,0,1,0,0,0,0,0,0,0,0,0,45.97,0,34.99,0,0,10.98,20,0,1,3,2,2,0,0,20,1,117.47,4,0,0,0.055,0.009,84790,30.9,1.26,0.86,1.92,0,1,0,0,1,5
"2200",34346308,3.75,3.75,0,1,0,0,0,0,0,0,0,0,0,3.75,0,0,0,3.75,0,20,0,1,1,1,1,0,0,20,0,0,6,0,0,0.074,0.01,47040,29.3,1.12,0.72,0.28,0,0,0,1,0,2
"2201",34348395,11.25,11.25,1,0,0,0,0,0,0,0,0,0,0,11.25,0,11.25,0,0,0,21,0,1,1,1,1,0,0,21,0,0,3,0,0,0.071,0.01,45127,27.1,1.08,0.72,0.37,0,1,0,0,0,5
"2202",34356654,70.98,17.75,0,0,0,1,0,0,0,0,0,0,0,70.98,0,27.5,43.48,0,0,18,0,1,4,4,2,0,0,18,0,0,3,0,0,0.059,0.009,83046,30.8,1.39,0.94,1.83,0,1,1,0,0,7
"2203",34360709,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,2,3,2,2,0,0,5,1,39.99,3,0,0,0.073,0.01,48770,28.7,1.14,0.72,0.4,0,0,0,0,0,6
"2204",34361252,23.66,14.2,1,0,0,0,0,0,0,0,0,0,0,70.99,0,0,32,34.99,4,9,0,3,5,3,3,0,0,21,1,213.96,5,0,0,0.066,0.009,82802,29.2,1.25,0.88,1.97,0,0,1,1,1,6
"2205",34367725,30.99,30.99,0,0,1,0,0,0,0,0,0,0,0,61.98,0,61.98,0,0,0,14,1,2,2,2,1,0,1,19,0,0,11,0.090909091,1,0.093,0.007,69597,36.6,2.05,0.71,1.53,0,1,0,0,0,7
"2206",34377312,30,30,0,0,0,0,0,1,0,0,0,0,0,30,0,30,0,0,0,16,0,1,1,1,1,0,0,16,0,0,5,0,0,0.071,0.011,48085,25.7,1.1,0.71,0.37,0,1,0,0,0,7
"2207",34385041,43.2,25.2,1,0,1,0,0,1,1,1,0,1,0,302.42,0,169.41,0,118.01,15,1,7,7,12,4,3,0,0,21,0,0,16,0.4375,1,0.048,0.006,107931,55,2.03,1.62,2.88,0,1,0,1,1,5
"2208",34385350,124.99,62.5,0,0,0,0,0,1,0,0,0,0,0,124.99,0,0,0,124.99,0,16,0,1,2,2,1,0,0,16,0,0,3,0,0,0.074,0.011,47096,27.2,1.1,0.73,0.35,0,0,0,1,0,1
"2209",34388607,52.97,17.66,1,0,0,0,0,0,0,0,0,0,0,52.97,0,0,0,44.99,7.98,21,0,1,3,2,2,0,0,21,0,0,5,0,0,0.055,0.009,75003,29.3,1.3,0.79,2.22,0,0,0,1,1,7
"2210",34394519,38.56,17.14,0,1,0,1,1,0,1,0,0,1,1,462.71,56.56,16.99,0,371.16,18,2,7,12,27,6,5,0,1,18,1,317.12,10,0.7,1,0.043,0.005,102478,59,1.97,1.56,2.5,1,1,0,1,1,3
"2211",34398739,100.97,25.24,0,0,0,0,1,0,0,0,0,0,0,100.97,19.99,0,0,79.98,1,5,0,1,4,4,3,0,0,5,0,0,2,0,0,0.059,0.01,80290,38.1,1.91,0.94,1.46,1,0,0,1,1,4
"2212",34400914,89.98,44.99,0,1,1,0,0,0,0,0,0,0,0,179.96,54.99,0,0,116.98,7.99,19,0,2,4,2,3,0,0,20,1,54.99,5,0,0,0.06,0.006,84751,42.8,1.86,0.97,1.42,1,0,0,1,1,7
"2213",34404425,86.23,21.56,0,0,0,1,0,0,1,0,0,0,0,172.46,37.48,120,0,0,14.98,6,3,2,8,6,3,0,0,15,1,75,12,0.25,1,0.066,0.008,88569,38.8,1.93,1.32,1.49,1,1,0,0,1,5
"2214",34411378,38.48,19.24,0,0,1,0,0,0,1,1,0,0,0,153.92,0,0,128.94,0,24.98,3,2,4,8,6,2,0,0,13,1,50.98,7,0.285714286,1,0.048,0.005,108334,60,2.13,1.61,2.96,0,0,1,0,1,4
"2215",34425977,64.98,32.49,1,0,1,0,0,0,0,0,0,0,0,129.96,0,0,34.99,94.97,0,7,0,2,4,3,2,0,0,9,0,0,3,0,0,0.057,0.009,74386,30.1,1.24,0.78,2.24,0,0,1,1,0,6
"2216",34427579,74.98,37.49,0,0,0,0,1,0,0,0,0,0,0,74.98,0,74.98,0,0,0,5,0,1,2,2,1,0,0,5,0,0,2,0,0,0.067,0.011,49168,29.1,1.1,0.74,0.33,0,1,0,0,0,4
"2217",34430405,44.49,26.7,1,1,0,0,0,0,1,1,0,0,0,266.95,0,24.99,34.99,199.97,7,1,0,6,10,4,5,0,0,20,1,264.93,0,0,0,0.045,0.005,106288,54.4,2.01,1.72,2.73,0,1,1,1,1,7
"2218",34430906,57.78,19.26,0,0,0,0,0,0,0,0,0,0,0,115.55,0,15.99,0,89.97,9.59,2,0,2,6,4,3,0,1,14,0,0,2,0,0,0.065,0.009,84673,30.9,1.23,0.98,1.96,0,1,0,1,1,6
"2219",34440275,44.99,22.5,0,0,0,0,0,1,0,0,0,0,0,44.99,0,44.99,0,0,0,16,0,1,2,1,1,0,0,16,0,0,6,0,0,0.071,0.011,48816,26.1,1.09,0.73,0.27,0,1,0,0,0,2
"2220",34441070,41.74,18.55,0,0,0,0,0,0,1,0,1,0,0,166.94,0,14.99,91.97,49.99,9.99,0,0,4,9,8,4,0,1,14,1,148.46,5,0,0,0.049,0.005,100878,59.8,2.14,1.56,2.71,0,1,1,1,1,2
"2221",34443159,74.47,24.82,0,0,1,0,0,0,0,0,0,0,0,74.47,0,0,39.48,34.99,0,19,0,1,3,2,2,0,0,19,0,0,5,0,0,0.059,0.009,81783,29.3,1.31,0.87,2.07,0,0,1,1,0,2
"2222",34451511,44.72,14.91,0,0,0,0,0,0,1,0,0,0,0,89.44,0,0,12.49,69.6,7.35,3,1,2,6,4,3,0,1,14,1,79.97,3,0.333333333,1,0.045,0.005,110251,57.8,2.23,1.9,2.69,0,0,1,1,1,3
"2223",34466718,83.73,41.87,0,1,0,0,0,1,0,0,0,0,0,167.46,49.99,117.47,0,0,0,16,1,2,4,3,2,0,0,20,0,0,9,0.111111111,1,0.058,0.007,66077,34.9,2.06,0.74,1.54,1,1,0,0,0,7
"2224",34467603,49.99,37.49,0,0,0,1,0,1,0,0,0,0,0,149.97,0,34.99,0,114.98,0,6,2,3,4,1,2,0,0,18,0,0,11,0.181818182,1,0.069,0.007,67925,37.3,2.23,0.74,1.56,0,1,0,1,0,5
"2225",34474707,61.98,37.19,0,0,1,1,0,0,0,0,0,0,0,185.95,0,69.98,0,115.97,0,18,1,3,5,2,2,0,0,19,0,0,9,0.111111111,1,0.066,0.007,69058,33.5,2.22,0.72,1.57,0,1,0,1,0,7
"2226",34476296,84.98,42.49,0,0,1,0,0,0,0,0,0,0,0,84.98,24.99,0,0,59.99,0,19,0,1,2,1,2,0,0,19,0,0,8,0,0,0.058,0.01,59735,33.9,0.79,1.44,0.91,1,0,0,1,0,5
"2227",34478316,109.98,36.66,0,0,0,1,0,0,0,0,0,0,0,109.98,0,0,0,109.98,0,18,0,1,3,2,2,0,0,18,0,0,3,0,0,0.075,0.01,46165,29.5,1.1,0.74,0.29,0,0,0,1,0,4
"2228",34482755,69.48,43.43,0,0,0,1,0,0,1,0,0,0,1,347.42,303.69,19.99,0,23.74,0,3,3,5,8,3,3,0,0,10,1,122.48,9,0.333333333,1,0.095,0.007,67982,34.4,1.96,0.74,1.54,1,1,0,1,0,3
"2229",34483949,44.99,44.99,0,0,0,0,1,0,0,0,0,0,0,44.99,0,44.99,0,0,0,17,0,1,1,1,1,0,0,17,0,0,2,0,0,0.074,0.011,47192,28.9,1.08,0.7,0.26,0,1,0,0,0,3
"2230",34485101,50.65,37.99,0,1,0,0,0,0,0,1,0,0,0,151.96,59.99,91.97,0,0,0,13,0,3,4,2,2,0,0,20,0,0,6,0,0,0.057,0.007,67073,33.5,1.98,0.74,1.52,1,1,0,0,0,3
"2231",34498955,78.97,26.32,0,0,1,0,0,0,0,0,0,0,0,78.97,0,0,0,69.98,8.99,19,0,1,3,2,2,0,0,19,0,0,4,0,0,0.055,0.009,82654,30,1.45,1.01,1.83,0,0,0,1,1,4
"2232",34499874,79.15,33.92,1,0,0,0,0,0,0,1,0,0,0,237.46,0,154.97,0,77.5,4.99,1,3,3,7,3,4,0,0,9,1,59.99,7,0.428571429,1,0.071,0.01,81476,36.6,1.92,0.89,1.41,0,1,0,1,1,4
"2233",34500785,15,7.5,0,0,0,1,0,0,0,0,0,0,0,15,0,15,0,0,0,18,0,1,2,2,1,0,0,18,0,0,2,0,0,0.067,0.011,45958,25.9,1.08,0.71,0.25,0,1,0,0,0,5
"2234",34502253,25,7.69,1,0,0,0,0,1,0,0,0,0,0,100,0,100,0,0,0,4,0,4,13,2,1,0,0,21,0,0,2,0,0,0.06,0.007,66610,34.7,2.17,0.72,1.6,0,1,0,0,0,2
"2235",34503061,55.98,18.66,0,0,0,0,0,0,0,0,1,0,0,55.98,0,0,0,55.98,0,12,0,1,3,3,2,0,0,12,0,0,9,0,0,0.072,0.011,49052,29,1.11,0.71,0.35,0,0,0,1,0,1
"2236",34503836,84.98,24.28,0,0,0,1,0,0,0,0,0,0,0,169.95,49.99,54.99,0,51.97,13,2,2,2,7,4,4,0,1,18,0,0,14,0.142857143,1,0.054,0.01,83401,44.4,1.73,0.87,1.47,1,1,0,1,1,6
"2237",34504828,78.74,39.37,0,0,0,1,0,1,0,0,0,0,0,157.47,0,152.48,0,0,4.99,16,0,2,4,2,2,0,0,18,0,0,8,0,0,0.06,0.009,79244,29.2,1.33,0.83,2.05,0,1,0,0,1,5
"2238",34528807,34.99,34.99,0,0,0,0,0,1,0,0,0,0,0,34.99,0,34.99,0,0,0,16,1,1,1,1,1,0,0,16,0,0,9,0.111111111,1,0.078,0.007,69047,37.4,2.19,0.72,1.64,0,1,0,0,0,2
"2239",34529675,53.97,10.79,0,1,0,0,0,0,0,0,0,0,0,53.97,0,0,0,36.99,16.98,20,0,1,5,2,2,0,0,20,0,0,2,0,0,0.054,0.009,79191,30.1,1.21,0.93,1.92,0,0,0,1,1,1
"2240",34536741,49.99,49.99,1,0,0,0,0,0,0,0,0,0,0,49.99,0,0,0,49.99,0,21,0,1,1,1,1,0,0,21,0,0,4,0,0,0.074,0.011,48203,25.1,1.12,0.74,0.3,0,0,0,1,0,7
